date,open,high,low,close,volume,ticker,source
2020-04-21,69.07,69.3125,66.3575,67.092499,180991600.0,AAPL,twelvedata
2020-04-22,68.4025,69.475,68.050003,69.025002,116862400.0,AAPL,twelvedata
2020-04-23,68.9675,70.4375,68.7175,68.7575,124814400.0,AAPL,twelvedata
2020-04-24,69.3,70.7525,69.25,70.7425,126161200.0,AAPL,twelvedata
2020-04-27,70.45,71.135,69.9875,70.7925,117087600.0,AAPL,twelvedata
2020-04-28,71.27,71.4575,69.55,69.645,112004800.0,AAPL,twelvedata
2020-04-29,71.1825,72.4175,70.9725,71.9325,137280800.0,AAPL,twelvedata
2020-04-30,72.49,73.6325,72.087502,73.45,183064000.0,AAPL,twelvedata
2020-05-01,71.5625,74.75,71.4625,72.2675,240616800.0,AAPL,twelvedata
2020-05-04,72.2925,73.4225,71.58,73.29,133568000.0,AAPL,twelvedata
2020-05-05,73.765,75.25,73.615,74.39,147751200.0,AAPL,twelvedata
2020-05-06,75.115,75.81,74.7175,75.1575,142333600.0,AAPL,twelvedata
2020-05-07,75.805,76.2925,75.4925,75.935,115215200.0,AAPL,twelvedata
2020-05-08,76.41,77.5875,76.072502,77.5325,133838400.0,AAPL,twelvedata
2020-05-11,77.025002,79.2625,76.81,78.7525,145946400.0,AAPL,twelvedata
2020-05-12,79.4575,79.9225,77.7275,77.8525,162301200.0,AAPL,twelvedata
2020-05-13,78.037498,78.9875,75.8025,76.9125,200622400.0,AAPL,twelvedata
2020-05-14,76.1275,77.4475,75.3825,77.385,158929200.0,AAPL,twelvedata
2020-05-15,75.087502,76.975,75.052498,76.9275,166348400.0,AAPL,twelvedata
2020-05-18,78.2925,79.125,77.58,78.74,135178400.0,AAPL,twelvedata
2020-05-19,78.7575,79.63,78.2525,78.285,101729600.0,AAPL,twelvedata
2020-05-20,79.17,79.88,79.13,79.8075,111504800.0,AAPL,twelvedata
2020-05-21,79.665,80.2225,78.9675,79.2125,102688800.0,AAPL,twelvedata
2020-05-22,78.9425,79.8075,78.8375,79.7225,81803200.0,AAPL,twelvedata
2020-05-26,80.875,81.059998,79.125,79.1825,125522000.0,AAPL,twelvedata
2020-05-27,79.035004,79.6775,78.2725,79.5275,112945200.0,AAPL,twelvedata
2020-05-28,79.1925,80.86,78.9075,79.5625,133560800.0,AAPL,twelvedata
2020-05-29,79.8125,80.2875,79.1175,79.485,153532400.0,AAPL,twelvedata
2020-06-01,79.4375,80.5875,79.3025,80.4625,80791200.0,AAPL,twelvedata
2020-06-02,80.1875,80.86,79.7325,80.835,87642800.0,AAPL,twelvedata
2020-06-03,81.165,81.55,80.575,81.28,104491200.0,AAPL,twelvedata
2020-06-04,81.097504,81.405,80.195,80.58,87560400.0,AAPL,twelvedata
2020-06-05,80.8375,82.9375,80.8075,82.875,137250400.0,AAPL,twelvedata
2020-06-08,82.5625,83.4,81.83,83.365,95654400.0,AAPL,twelvedata
2020-06-09,83.035004,86.4025,83.0025024,85.9975,147712400.0,AAPL,twelvedata
2020-06-10,86.975,88.6925,86.5225,88.21,166651600.0,AAPL,twelvedata
2020-06-11,87.3275,87.765,83.87,83.975,201662400.0,AAPL,twelvedata
2020-06-12,86.18,86.95,83.555,84.7,200146000.0,AAPL,twelvedata
2020-06-15,83.3125,86.42,83.145,85.7475,138808800.0,AAPL,twelvedata
2020-06-16,87.865,88.3,86.18,88.019997,165428800.0,AAPL,twelvedata
2020-06-17,88.7875,88.85,87.7725,87.8975,114406400.0,AAPL,twelvedata
2020-06-18,87.8525,88.3625,87.305,87.9325,96820400.0,AAPL,twelvedata
2020-06-19,88.66,89.14,86.2875,87.43,264476000.0,AAPL,twelvedata
2020-06-22,87.835,89.865,87.7875,89.7175,135445200.0,AAPL,twelvedata
2020-06-23,91.0,93.095001,90.5675,91.6325,212155600.0,AAPL,twelvedata
2020-06-24,91.25,92.1975,89.63,90.014999,192623200.0,AAPL,twelvedata
2020-06-25,90.175,91.25,89.3925,91.21,137522400.0,AAPL,twelvedata
2020-06-26,91.1025,91.33,88.255,88.4075,205256800.0,AAPL,twelvedata
2020-06-29,88.3125,90.5425,87.82,90.445,130646000.0,AAPL,twelvedata
2020-06-30,90.019997,91.495,90.0,91.2,140223200.0,AAPL,twelvedata
2020-07-01,91.28,91.84,90.9775,91.027496,110737200.0,AAPL,twelvedata
2020-07-02,91.9625,92.6175,90.91,91.027496,114041600.0,AAPL,twelvedata
2020-07-06,92.5,93.945,92.4675,93.4625,118655600.0,AAPL,twelvedata
2020-07-07,93.8525,94.655,93.057503,93.1725,112424400.0,AAPL,twelvedata
2020-07-08,94.18,95.375,94.089996,95.3425,117092000.0,AAPL,twelvedata
2020-07-09,96.2625,96.3175,94.6725,95.7525,125642800.0,AAPL,twelvedata
2020-07-10,95.335,95.98,94.705,95.92,90257200.0,AAPL,twelvedata
2020-07-13,97.265,99.955,95.2575,95.4775,191649200.0,AAPL,twelvedata
2020-07-14,94.84,97.255,93.8775,97.057503,170989200.0,AAPL,twelvedata
2020-07-15,98.99,99.2475,96.49,97.725,153198000.0,AAPL,twelvedata
2020-07-16,96.5625,97.405,95.905,96.5225,110577600.0,AAPL,twelvedata
2020-07-17,96.9875,97.1475,95.84,96.3275,92186800.0,AAPL,twelvedata
2020-07-20,96.4175,98.5,96.0625,98.3575,90318000.0,AAPL,twelvedata
2020-07-21,99.1725,99.25,96.7425,97.0,103433200.0,AAPL,twelvedata
2020-07-22,96.6925,97.975,96.6025,97.2725,89001600.0,AAPL,twelvedata
2020-07-23,96.9975,97.077499,92.010002,92.845,197004400.0,AAPL,twelvedata
2020-07-24,90.9875,92.97,89.145,92.615,185438800.0,AAPL,twelvedata
2020-07-27,93.71,94.905,93.48,94.81,121214000.0,AAPL,twelvedata
2020-07-28,94.3675,94.55,93.2475,93.2525,103625600.0,AAPL,twelvedata
2020-07-29,93.75,95.23,93.7125,95.040001,90329200.0,AAPL,twelvedata
2020-07-30,94.1875,96.2975,93.7675,96.19,158130000.0,AAPL,twelvedata
2020-07-31,102.885,106.415,100.825,106.26,374336800.0,AAPL,twelvedata
2020-08-03,108.2,111.6375,107.8925,108.9375,308151200.0,AAPL,twelvedata
2020-08-04,109.1325,110.79,108.3875,109.665,173071600.0,AAPL,twelvedata
2020-08-05,109.3775,110.3925,108.8975,110.0625,121776800.0,AAPL,twelvedata
2020-08-06,110.405,114.4125,109.7975,113.9025,202428800.0,AAPL,twelvedata
2020-08-07,113.205,113.675,110.2925,111.1125,198045600.0,AAPL,twelvedata
2020-08-10,112.6,113.775,110.0,112.7275,212403600.0,AAPL,twelvedata
2020-08-11,111.97,112.4825,109.1075,109.375,187902400.0,AAPL,twelvedata
2020-08-12,110.4975,113.275,110.2975,113.010002,165598000.0,AAPL,twelvedata
2020-08-13,114.43,116.042503,113.9275,115.010002,210082000.0,AAPL,twelvedata
2020-08-14,114.83,115.0,113.044998,114.9075,165565200.0,AAPL,twelvedata
2020-08-17,116.0625,116.087502,113.9625,114.6075,119561600.0,AAPL,twelvedata
2020-08-18,114.3525,116.0,114.0074997,115.5625,105633600.0,AAPL,twelvedata
2020-08-19,115.9825,117.1625,115.61,115.7075,145538000.0,AAPL,twelvedata
2020-08-20,115.75,118.3925,115.7325,118.275,126907200.0,AAPL,twelvedata
2020-08-21,119.2625,124.8675,119.25,124.37,338054800.0,AAPL,twelvedata
2020-08-24,128.69749,128.785,123.9375,125.8575,345937600.0,AAPL,twelvedata
2020-08-25,124.6975,125.18,123.052498,124.825,211495600.0,AAPL,twelvedata
2020-08-26,126.18,126.9925,125.082497,126.5225,163022400.0,AAPL,twelvedata
2020-08-27,127.1425,127.485,123.8325,125.010002,155552400.0,AAPL,twelvedata
2020-08-28,126.012497,126.4425,124.5775,124.8075,187630000.0,AAPL,twelvedata
2020-08-31,127.58,131.0,126.0,129.039993,225702700.0,AAPL,twelvedata
2020-09-01,132.75999,134.8,130.53,134.17999,151948100.0,AAPL,twelvedata
2020-09-02,137.59,137.98,127.0,131.39999,200119000.0,AAPL,twelvedata
2020-09-03,126.91,128.84,120.5,120.88,257599600.0,AAPL,twelvedata
2020-09-04,120.07,123.7,110.89,120.96,332607200.0,AAPL,twelvedata
2020-09-08,113.95,118.99,112.68,112.82,231366600.0,AAPL,twelvedata
2020-09-09,117.26,119.14,115.26,117.32,176940500.0,AAPL,twelvedata
2020-09-10,120.36,120.5,112.5,113.49,182274400.0,AAPL,twelvedata
2020-09-11,114.57,115.23,110.0,112.0,180860300.0,AAPL,twelvedata
2020-09-14,114.72,115.93,112.8,115.36,140150100.0,AAPL,twelvedata
2020-09-15,118.33,118.83,113.61,115.54,184642000.0,AAPL,twelvedata
2020-09-16,115.23,116.0,112.040001,112.13,154679000.0,AAPL,twelvedata
2020-09-17,109.72,112.2,108.71,110.34,178011000.0,AAPL,twelvedata
2020-09-18,110.4,110.88,106.089996,106.84,287104900.0,AAPL,twelvedata
2020-09-21,104.54,110.19,103.099998,110.080002,195713800.0,AAPL,twelvedata
2020-09-22,112.68,112.86,109.16,111.81,183055400.0,AAPL,twelvedata
2020-09-23,111.62,112.11,106.77,107.12,150718700.0,AAPL,twelvedata
2020-09-24,105.17,110.25,105.0,108.22,167743300.0,AAPL,twelvedata
2020-09-25,108.43,112.44,107.67,112.28,149981400.0,AAPL,twelvedata
2020-09-28,115.010002,115.32,112.78,114.96,137672400.0,AAPL,twelvedata
2020-09-29,114.55,115.31,113.57,114.089996,99382200.0,AAPL,twelvedata
2020-09-30,113.79,117.26,113.62,115.81,142675200.0,AAPL,twelvedata
2020-10-01,117.64,117.72,115.83,116.79,116120400.0,AAPL,twelvedata
2020-10-02,112.89,115.37,112.22,113.019997,144712000.0,AAPL,twelvedata
2020-10-05,113.91,116.65,113.55,116.5,106243800.0,AAPL,twelvedata
2020-10-06,115.7,116.12,112.25,113.16,161498200.0,AAPL,twelvedata
2020-10-07,114.62,115.55,114.13,115.080002,96849000.0,AAPL,twelvedata
2020-10-08,116.25,116.4,114.59,114.97,83477200.0,AAPL,twelvedata
2020-10-09,115.28,117.0,114.92,116.97,100506900.0,AAPL,twelvedata
2020-10-12,120.059998,125.18,119.28,124.4,240226800.0,AAPL,twelvedata
2020-10-13,125.27,125.39,119.65,121.099998,262330500.0,AAPL,twelvedata
2020-10-14,121.0,123.029999,119.62,121.19,150712000.0,AAPL,twelvedata
2020-10-15,118.72,121.2,118.15,120.71,112559200.0,AAPL,twelvedata
2020-10-16,121.28,121.55,118.81,119.019997,115393800.0,AAPL,twelvedata
2020-10-19,119.96,120.42,115.66,115.98,120639300.0,AAPL,twelvedata
2020-10-20,116.2,118.98,115.63,117.51,124423700.0,AAPL,twelvedata
2020-10-21,116.67,118.71,116.45,116.87,89946000.0,AAPL,twelvedata
2020-10-22,117.45,118.040001,114.59,115.75,101988000.0,AAPL,twelvedata
2020-10-23,116.39,116.55,114.28,115.040001,82572600.0,AAPL,twelvedata
2020-10-26,114.010002,116.55,112.88,115.050003,111850700.0,AAPL,twelvedata
2020-10-27,115.49,117.28,114.54,116.6,92276800.0,AAPL,twelvedata
2020-10-28,115.050003,115.43,111.099998,111.2,143937800.0,AAPL,twelvedata
2020-10-29,112.37,116.93,112.2,115.32,146129200.0,AAPL,twelvedata
2020-10-30,111.059998,111.99,107.72,108.86,190272600.0,AAPL,twelvedata
2020-11-02,109.11,110.68,107.32,108.77,122866900.0,AAPL,twelvedata
2020-11-03,109.66,111.49,108.73,110.44,107624400.0,AAPL,twelvedata
2020-11-04,114.14,115.59,112.35,114.95,138235500.0,AAPL,twelvedata
2020-11-05,117.95,119.62,116.87,119.029999,126387100.0,AAPL,twelvedata
2020-11-06,118.32,119.2,116.13,118.69,114457900.0,AAPL,twelvedata
2020-11-09,120.5,121.99,116.050003,116.32,154515300.0,AAPL,twelvedata
2020-11-10,115.55,117.59,114.13,115.97,138023400.0,AAPL,twelvedata
2020-11-11,117.19,119.63,116.44,119.49,112295000.0,AAPL,twelvedata
2020-11-12,119.62,120.53,118.57,119.21,103162300.0,AAPL,twelvedata
2020-11-13,119.44,119.67,117.87,119.26,81581900.0,AAPL,twelvedata
2020-11-16,118.92,120.99,118.15,120.3,91183000.0,AAPL,twelvedata
2020-11-17,119.55,120.67,118.96,119.39,74271000.0,AAPL,twelvedata
2020-11-18,118.61,119.82,118.0,118.029999,76322100.0,AAPL,twelvedata
2020-11-19,117.59,119.059998,116.81,118.64,74113000.0,AAPL,twelvedata
2020-11-20,118.64,118.77,117.29,117.34,73604300.0,AAPL,twelvedata
2020-11-23,117.18,117.62,113.75,113.85,127959300.0,AAPL,twelvedata
2020-11-24,113.91,115.85,112.59,115.17,113874200.0,AAPL,twelvedata
2020-11-25,115.55,116.75,115.17,116.029999,76499200.0,AAPL,twelvedata
2020-11-27,116.57,117.49,116.22,116.59,46691300.0,AAPL,twelvedata
2020-11-30,116.97,120.97,116.81,119.050003,169410200.0,AAPL,twelvedata
2020-12-01,121.010002,123.47,120.010002,122.72,127728200.0,AAPL,twelvedata
2020-12-02,122.019997,123.37,120.89,123.080002,89004200.0,AAPL,twelvedata
2020-12-03,123.52,123.78,122.21,122.94,78967600.0,AAPL,twelvedata
2020-12-04,122.6,122.86,121.52,122.25,78260400.0,AAPL,twelvedata
2020-12-07,122.31,124.57,122.25,123.75,86712000.0,AAPL,twelvedata
2020-12-08,124.37,124.98,123.089996,124.38,82225500.0,AAPL,twelvedata
2020-12-09,124.53,125.95,121.0,121.78,115089200.0,AAPL,twelvedata
2020-12-10,120.5,123.87,120.15,123.24,81312200.0,AAPL,twelvedata
2020-12-11,122.43,122.76,120.55,122.41,86939800.0,AAPL,twelvedata
2020-12-14,122.6,123.35,121.54,121.78,79184500.0,AAPL,twelvedata
2020-12-15,124.34,127.9,124.13,127.88,157243700.0,AAPL,twelvedata
2020-12-16,127.41,128.37,126.56,127.81,98208600.0,AAPL,twelvedata
2020-12-17,128.89999,129.58,128.039993,128.7,94359800.0,AAPL,twelvedata
2020-12-18,128.96001,129.10001,126.12,126.66,192541500.0,AAPL,twelvedata
2020-12-21,125.019997,128.31,123.45,128.23,121251600.0,AAPL,twelvedata
2020-12-22,131.61,134.41,129.64999,131.88,168904800.0,AAPL,twelvedata
2020-12-23,132.16,132.42999,130.78,130.96001,88223700.0,AAPL,twelvedata
2020-12-24,131.32001,133.46001,131.10001,131.97,54930100.0,AAPL,twelvedata
2020-12-28,133.99001,137.34,133.50999,136.69,124486200.0,AAPL,twelvedata
2020-12-29,138.050003,138.78999,134.34,134.87,121047300.0,AAPL,twelvedata
2020-12-30,135.58,135.99001,133.39999,133.72,96452100.0,AAPL,twelvedata
2020-12-31,134.080002,134.74001,131.72,132.69,99116600.0,AAPL,twelvedata
2021-01-04,133.52,133.61,126.76,129.41,143301900.0,AAPL,twelvedata
2021-01-05,128.89,131.74001,128.42999,131.0099945,97664900.0,AAPL,twelvedata
2021-01-06,127.72,131.050003,126.38,126.6,155088000.0,AAPL,twelvedata
2021-01-07,128.36,131.63,127.86,130.92,109578200.0,AAPL,twelvedata
2021-01-08,132.42999,132.63,130.23,132.050003,105158200.0,AAPL,twelvedata
2021-01-11,129.19,130.17,128.5,128.98,100384500.0,AAPL,twelvedata
2021-01-12,128.5,129.69,126.86,128.8,91951100.0,AAPL,twelvedata
2021-01-13,128.75999,131.45,128.49001,130.89,88636800.0,AAPL,twelvedata
2021-01-14,130.8,131.0,128.75999,128.91,90221800.0,AAPL,twelvedata
2021-01-15,128.78,130.22,127.0,127.14,111598500.0,AAPL,twelvedata
2021-01-19,127.78,128.71001,126.94,127.83,90757300.0,AAPL,twelvedata
2021-01-20,128.66,132.49001,128.55,132.029999,104319500.0,AAPL,twelvedata
2021-01-21,133.8,139.67,133.59,136.87,120150900.0,AAPL,twelvedata
2021-01-22,136.28,139.85001,135.020004,139.070007,114459400.0,AAPL,twelvedata
2021-01-25,143.070007,145.089996,136.53999,142.92,157611700.0,AAPL,twelvedata
2021-01-26,143.60001,144.3,141.37,143.16,98390600.0,AAPL,twelvedata
2021-01-27,143.42999,144.3,140.41,142.059998,140843800.0,AAPL,twelvedata
2021-01-28,139.52,141.99001,136.7,137.089996,142621100.0,AAPL,twelvedata
2021-01-29,135.83,136.74001,130.21001,131.96001,177523800.0,AAPL,twelvedata
2021-02-01,133.75,135.38,130.92999,134.14,106239800.0,AAPL,twelvedata
2021-02-02,135.73,136.31,134.61,134.99001,83305400.0,AAPL,twelvedata
2021-02-03,135.75999,135.77,133.61,133.94,89880900.0,AAPL,twelvedata
2021-02-04,136.3,137.39999,134.59,137.39,84183100.0,AAPL,twelvedata
2021-02-05,137.35001,137.42,135.86,136.75999,75693800.0,AAPL,twelvedata
2021-02-08,136.029999,136.96001,134.92,136.91,71297200.0,AAPL,twelvedata
2021-02-09,136.62,137.88,135.85001,136.0099945,76774200.0,AAPL,twelvedata
2021-02-10,136.48,136.99001,134.39999,135.39,73046600.0,AAPL,twelvedata
2021-02-11,135.89999,136.39,133.77,135.13,64280000.0,AAPL,twelvedata
2021-02-12,134.35001,135.53,133.69,135.37,60145100.0,AAPL,twelvedata
2021-02-16,135.49001,136.0099945,132.78999,133.19,80576300.0,AAPL,twelvedata
2021-02-17,131.25,132.22,129.47,130.84,97918500.0,AAPL,twelvedata
2021-02-18,129.2,130.0,127.41,129.71001,96856700.0,AAPL,twelvedata
2021-02-19,130.24001,130.71001,128.8,129.87,87668800.0,AAPL,twelvedata
2021-02-22,128.0099945,129.72,125.6,126.0,103916400.0,AAPL,twelvedata
2021-02-23,123.76,126.71,118.39,125.86,158273000.0,AAPL,twelvedata
2021-02-24,124.94,125.56,122.23,125.35,111039900.0,AAPL,twelvedata
2021-02-25,124.68,126.46,120.54,120.99,148199500.0,AAPL,twelvedata
2021-02-26,122.59,124.85,121.2,121.26,164560400.0,AAPL,twelvedata
2021-03-01,123.75,127.93,122.79,127.79,116307900.0,AAPL,twelvedata
2021-03-02,128.41,128.72,125.010002,125.12,102260900.0,AAPL,twelvedata
2021-03-03,124.81,125.71,121.84,122.059998,112966300.0,AAPL,twelvedata
2021-03-04,121.75,123.6,118.62,120.13,178155000.0,AAPL,twelvedata
2021-03-05,120.98,121.94,117.57,121.42,153766600.0,AAPL,twelvedata
2021-03-08,120.93,121.0,116.21,116.36,154376600.0,AAPL,twelvedata
2021-03-09,119.029999,122.059998,118.79,121.089996,129525800.0,AAPL,twelvedata
2021-03-10,121.69,122.17,119.45,119.98,111943300.0,AAPL,twelvedata
2021-03-11,122.54,123.21,121.26,121.96,103026500.0,AAPL,twelvedata
2021-03-12,120.4,121.17,119.16,121.029999,88105100.0,AAPL,twelvedata
2021-03-15,121.41,124.0,120.42,123.99,92403800.0,AAPL,twelvedata
2021-03-16,125.7,127.22,124.72,125.57,115227900.0,AAPL,twelvedata
2021-03-17,124.050003,125.86,122.34,124.76,111932600.0,AAPL,twelvedata
2021-03-18,122.88,123.18,120.32,120.53,121229700.0,AAPL,twelvedata
2021-03-19,119.9,121.43,119.68,119.99,185549500.0,AAPL,twelvedata
2021-03-22,120.33,123.87,120.26,123.39,111912300.0,AAPL,twelvedata
2021-03-23,123.33,124.24,122.14,122.54,95467100.0,AAPL,twelvedata
2021-03-24,122.82,122.9,120.07,120.089996,88530500.0,AAPL,twelvedata
2021-03-25,119.54,121.66,119.0,120.59,98844700.0,AAPL,twelvedata
2021-03-26,120.35,121.48,118.92,121.21,94071200.0,AAPL,twelvedata
2021-03-29,121.65,122.58,120.73,121.39,80819200.0,AAPL,twelvedata
2021-03-30,120.11,120.4,118.86,119.9,85671900.0,AAPL,twelvedata
2021-03-31,121.65,123.52,121.15,122.15,118323800.0,AAPL,twelvedata
2021-04-01,123.66,124.18,122.49,123.0,75089100.0,AAPL,twelvedata
2021-04-05,123.87,126.16,123.07,125.9,88651200.0,AAPL,twelvedata
2021-04-06,126.5,127.13,125.65,126.21,80171300.0,AAPL,twelvedata
2021-04-07,125.83,127.92,125.14,127.9,83466700.0,AAPL,twelvedata
2021-04-08,128.95,130.39,128.52,130.36,88844600.0,AAPL,twelvedata
2021-04-09,129.8,133.039993,129.47,133.0,106686700.0,AAPL,twelvedata
2021-04-12,132.52,132.85001,130.63,131.24001,91420000.0,AAPL,twelvedata
2021-04-13,132.44,134.66,131.92999,134.42999,91266500.0,AAPL,twelvedata
2021-04-14,134.94,135.0,131.66,132.029999,87222800.0,AAPL,twelvedata
2021-04-15,133.82001,135.0,133.64,134.5,89347100.0,AAPL,twelvedata
2021-04-16,134.3,134.67,133.28,134.16,84922400.0,AAPL,twelvedata
2021-04-19,133.50999,135.47,133.34,134.84,94264200.0,AAPL,twelvedata
2021-04-20,135.020004,135.53,131.81,133.11,94812300.0,AAPL,twelvedata
2021-04-21,132.36,133.75,131.3,133.5,68847100.0,AAPL,twelvedata
2021-04-22,133.039993,134.14999,131.41,131.94,84566500.0,AAPL,twelvedata
2021-04-23,132.16,135.12,132.16,134.32001,78657500.0,AAPL,twelvedata
2021-04-26,134.83,135.059998,133.56,134.72,66905100.0,AAPL,twelvedata
2021-04-27,135.0099945,135.41,134.11,134.39,66015800.0,AAPL,twelvedata
2021-04-28,134.31,135.020004,133.080002,133.58,107760100.0,AAPL,twelvedata
2021-04-29,136.47,137.070007,132.45,133.48,151101000.0,AAPL,twelvedata
2021-04-30,131.78,133.56,131.070007,131.46001,109839500.0,AAPL,twelvedata
2021-05-03,132.039993,134.070007,131.83,132.53999,75135100.0,AAPL,twelvedata
2021-05-04,131.19,131.49001,126.7,127.85,137564700.0,AAPL,twelvedata
2021-05-05,129.2,130.45,127.97,128.10001,84000900.0,AAPL,twelvedata
2021-05-06,127.89,129.75,127.13,129.74001,78128300.0,AAPL,twelvedata
2021-05-07,130.85001,131.25999,129.48,130.21001,78973300.0,AAPL,twelvedata
2021-05-10,129.41,129.53999,126.81,126.85,88071200.0,AAPL,twelvedata
2021-05-11,123.5,126.27,122.77,125.91,126142800.0,AAPL,twelvedata
2021-05-12,123.4,124.64,122.25,122.77,112172300.0,AAPL,twelvedata
2021-05-13,124.58,126.15,124.26,124.97,105861300.0,AAPL,twelvedata
2021-05-14,126.25,127.89,125.85,127.45,81918000.0,AAPL,twelvedata
2021-05-17,126.82,126.93,125.17,126.27,74244600.0,AAPL,twelvedata
2021-05-18,126.56,126.99,124.78,124.85,63342900.0,AAPL,twelvedata
2021-05-19,123.16,124.92,122.86,124.69,92612000.0,AAPL,twelvedata
2021-05-20,125.23,127.72,125.099998,127.31,76857100.0,AAPL,twelvedata
2021-05-21,127.82,128.0,125.21,125.43,79295400.0,AAPL,twelvedata
2021-05-24,126.010002,127.94,125.94,127.099998,63092900.0,AAPL,twelvedata
2021-05-25,127.82,128.32001,126.32,126.9,72009500.0,AAPL,twelvedata
2021-05-26,126.96,127.39,126.42,126.85,56575900.0,AAPL,twelvedata
2021-05-27,126.44,127.64,125.080002,125.28,94625600.0,AAPL,twelvedata
2021-05-28,125.57,125.8,124.55,124.61,71311100.0,AAPL,twelvedata
2021-06-01,125.080002,125.35,123.94,124.28,67637100.0,AAPL,twelvedata
2021-06-02,124.28,125.24,124.050003,125.059998,59278900.0,AAPL,twelvedata
2021-06-03,124.68,124.85,123.13,123.54,76229200.0,AAPL,twelvedata
2021-06-04,124.07,126.16,123.85,125.89,75169300.0,AAPL,twelvedata
2021-06-07,126.17,126.32,124.83,125.9,71057600.0,AAPL,twelvedata
2021-06-08,126.6,128.46001,126.21,126.74,74403800.0,AAPL,twelvedata
2021-06-09,127.21,127.75,126.52,127.13,56877900.0,AAPL,twelvedata
2021-06-10,127.019997,128.19,125.94,126.11,71186400.0,AAPL,twelvedata
2021-06-11,126.53,127.44,126.099998,127.35,53522400.0,AAPL,twelvedata
2021-06-14,127.82,130.53999,127.07,130.48,96906500.0,AAPL,twelvedata
2021-06-15,129.94,130.60001,129.39,129.64,62746300.0,AAPL,twelvedata
2021-06-16,130.37,130.89,128.46001,130.14999,91815000.0,AAPL,twelvedata
2021-06-17,129.8,132.55,129.64999,131.78999,96721700.0,AAPL,twelvedata
2021-06-18,130.71001,131.50999,130.24001,130.46001,108953300.0,AAPL,twelvedata
2021-06-21,130.3,132.41,129.21001,132.3,79663300.0,AAPL,twelvedata
2021-06-22,132.13,134.080002,131.62,133.98,74783600.0,AAPL,twelvedata
2021-06-23,133.77,134.32001,133.23,133.7,60214200.0,AAPL,twelvedata
2021-06-24,134.45,134.64,132.92999,133.41,68711000.0,AAPL,twelvedata
2021-06-25,133.46001,133.89,132.81,133.11,70783700.0,AAPL,twelvedata
2021-06-28,133.41,135.25,133.35001,134.78,62111300.0,AAPL,twelvedata
2021-06-29,134.8,136.49001,134.35001,136.33,64556100.0,AAPL,twelvedata
2021-06-30,136.17,137.41,135.87,136.96001,63261400.0,AAPL,twelvedata
2021-07-01,136.60001,137.33,135.75999,137.27,52485800.0,AAPL,twelvedata
2021-07-02,137.89999,140.0,137.75,139.96001,78852600.0,AAPL,twelvedata
2021-07-06,140.070007,143.14999,140.070007,142.020004,108181800.0,AAPL,twelvedata
2021-07-07,143.53999,144.89,142.66,144.57001,104911600.0,AAPL,twelvedata
2021-07-08,141.58,144.059998,140.67,143.24001,105575500.0,AAPL,twelvedata
2021-07-09,142.75,145.64999,142.64999,145.11,99890800.0,AAPL,twelvedata
2021-07-12,146.21001,146.32001,144.0,144.5,76299700.0,AAPL,twelvedata
2021-07-13,144.029999,147.46001,143.63,145.64,100827100.0,AAPL,twelvedata
2021-07-14,148.10001,149.57001,147.67999,149.14999,127050800.0,AAPL,twelvedata
2021-07-15,149.24001,150.0,147.089996,148.48,106820300.0,AAPL,twelvedata
2021-07-16,148.46001,149.75999,145.88,146.39,93251400.0,AAPL,twelvedata
2021-07-19,143.75,144.070007,141.67,142.45,121434600.0,AAPL,twelvedata
2021-07-20,143.46001,147.10001,142.96001,146.14999,96350000.0,AAPL,twelvedata
2021-07-21,145.53,146.13,144.63,145.39999,74993500.0,AAPL,twelvedata
2021-07-22,145.94,148.2,145.81,146.8,77338200.0,AAPL,twelvedata
2021-07-23,147.55,148.72,146.92,148.56,71447400.0,AAPL,twelvedata
2021-07-26,148.27,149.83,147.7,148.99001,72434100.0,AAPL,twelvedata
2021-07-27,149.12,149.21001,145.55,146.77,104818600.0,AAPL,twelvedata
2021-07-28,144.81,146.97,142.53999,144.98,118931200.0,AAPL,twelvedata
2021-07-29,144.69,146.55,144.58,145.64,56699500.0,AAPL,twelvedata
2021-07-30,144.38,146.33,144.11,145.86,70440600.0,AAPL,twelvedata
2021-08-02,146.36,146.95,145.25,145.52,62880000.0,AAPL,twelvedata
2021-08-03,145.81,148.039993,145.17999,147.36,64786600.0,AAPL,twelvedata
2021-08-04,147.27,147.78999,146.28,146.95,56368300.0,AAPL,twelvedata
2021-08-05,146.98,147.84,146.17,147.059998,46397700.0,AAPL,twelvedata
2021-08-06,146.35001,147.11,145.63,146.14,54126800.0,AAPL,twelvedata
2021-08-09,146.2,146.7,145.52,146.089996,48908700.0,AAPL,twelvedata
2021-08-10,146.44,147.71001,145.3,145.60001,69023100.0,AAPL,twelvedata
2021-08-11,146.050003,146.72,145.53,145.86,48493500.0,AAPL,twelvedata
2021-08-12,146.19,149.050003,145.84,148.89,72282600.0,AAPL,twelvedata
2021-08-13,148.97,149.44,148.27,149.10001,59375000.0,AAPL,twelvedata
2021-08-16,148.53999,151.19,146.47,151.12,103296000.0,AAPL,twelvedata
2021-08-17,150.23,151.67999,149.089996,150.19,92229700.0,AAPL,twelvedata
2021-08-18,149.8,150.72,146.14999,146.36,86326000.0,AAPL,twelvedata
2021-08-19,145.029999,148.0,144.5,146.7,86960300.0,AAPL,twelvedata
2021-08-20,147.44,148.5,146.78,148.19,60549600.0,AAPL,twelvedata
